1,2,3,1,5,116284,116314,100,0.54
1,2,3,3,5,116284,116314,100,0.4
1,2,3,9,5,116284,116314,100,0.39
1,2,3,10,5,116284,116314,100,0.1
1,2,3,11,5,116284,116314,400,0.21
1,2,3,12,5,116284,116314,100,0.96
1,2,3,1,5,116314,116344,100,0.69
1,2,3,4,5,116314,116344,50,0.19
1,2,3,6,5,116314,116344,5,0.03
1,2,3,8,5,116314,116344,200,2.35
1,2,3,5,5,116344,116374,300,1.72
1,2,3,6,5,116344,116374,30,0.05
1,2,3,8,5,116344,116374,100,0.78
1,2,3,10,5,116344,116374,100,0.1
1,2,3,12,5,116344,116374,100,0.96
1,2,3,4,5,116374,116404,50,0.19
1,2,3,6,5,116374,116404,5,0.03
1,2,3,7,5,116374,116404,200,0.98
1,2,3,9,5,116374,116404,100,0.96
1,2,3,10,5,116374,116404,75,0.1
1,2,3,11,5,116374,116404,300,0.21
1,2,3,12,5,116374,116404,100,0.96
1,2,3,4,5,116404,116434,50,0.19
1,2,3,8,5,116404,116434,200,0.59
1,2,3,9,5,116404,116434,100,0.39
1,2,3,10,5,116404,116434,75,0.1
1,2,3,11,5,116404,116434,700,0.21
1,2,3,6,5,116434,116464,30,0.05
1,2,3,7,5,116434,116464,200,0.98
1,2,3,8,5,116434,116464,100,0.78
1,2,3,11,5,116434,116464,100,0.37
1,2,3,3,5,116464,116494,100,0.02
1,2,3,8,5,116464,116494,100,0.59
1,2,3,11,5,116464,116494,100,0.37
1,2,3,1,5,116494,116524,50,0.35
1,2,3,3,5,116494,116524,600,1.57
1,2,3,4,5,116494,116524,50,0.19
1,2,3,8,5,116494,116524,200,0.08
1,2,3,11,5,116494,116524,700,0.21
1,2,3,1,5,116524,116554,50,0.38
1,2,3,4,5,116524,116554,50,0.19
1,2,3,5,5,116524,116554,400,1.72
1,2,3,6,5,116524,116554,5,0.03
1,2,3,8,5,116524,116554,100,0.78
1,2,3,9,5,116524,116554,100,0.96
1,2,3,10,5,116524,116554,75,0.1
1,2,3,1,5,116554,116584,100,0.79
1,2,3,3,5,116554,116584,400,0.77
1,2,3,6,5,116554,116584,30,0.05
1,2,3,7,5,116554,116584,200,0.98
1,2,3,8,5,116554,116584,200,0.08
1,2,3,9,5,116554,116584,100,0.39
1,2,3,10,5,116554,116584,100,0.1
1,2,3,1,5,116584,116614,50,0.82
1,2,3,4,5,116584,116614,50,0.19
1,2,3,5,5,116584,116614,300,1.72
1,2,3,9,5,116584,116614,100,0.96
1,2,3,3,5,116614,116644,100,1.53
1,2,3,6,5,116614,116644,5,0.03
1,2,3,7,5,116614,116644,200,0.98
1,2,3,9,5,116614,116644,100,0.39
1,2,3,10,5,116614,116644,75,0.1
1,2,3,11,5,116614,116644,100,0.37
1,2,3,12,5,116614,116644,100,1.34
1,2,3,3,5,116644,116674,400,1.53
1,2,3,7,5,116644,116674,200,0.98
1,2,3,9,5,116644,116674,100,0.96
1,2,3,10,5,116644,116674,75,0.1
1,2,3,11,5,116644,116674,100,0.19
1,2,3,12,5,116644,116674,100,0.96
1,2,3,1,5,116674,116704,200,0.39
1,2,3,3,5,116674,116704,100,0.39
1,2,3,4,5,116674,116704,50,0.19
1,2,3,5,5,116674,116704,300,1.72
1,2,3,6,5,116674,116704,0,0
1,2,3,7,5,116674,116704,200,0.98
1,2,3,8,5,116674,116704,100,0.1
1,2,3,9,5,116674,116704,100,0.96
1,2,3,10,5,116674,116704,100,0.1
1,2,3,5,5,116704,116734,400,1.72
1,2,3,7,5,116704,116734,200,0.98
1,2,3,8,5,116704,116734,200,0.59
1,2,3,9,5,116704,116734,100,0.39
1,2,3,1,5,116734,116764,50,0.79
1,2,3,4,5,116734,116764,50,0.19
1,2,3,5,5,116734,116764,400,1.72
1,2,3,6,5,116734,116764,0,0
1,2,3,9,5,116734,116764,100,0.96
1,2,3,11,5,116734,116764,700,1.47
1,2,3,12,5,116734,116764,100,0.96
1,2,3,1,5,116764,116794,200,0.3
1,2,3,4,5,116764,116794,50,0.19
1,2,3,7,5,116764,116794,200,0.98
1,2,3,8,5,116764,116794,100,0.1
1,2,3,9,5,116764,116794,100,0.39
1,2,3,11,5,116764,116794,700,1.47
1,2,3,5,5,116794,116824,300,1.72
1,2,3,6,5,116794,116824,0,0
1,2,3,7,5,116794,116824,200,0.98
1,2,3,1,5,116824,116854,100,0.79
1,2,3,3,5,116824,116854,100,0.19
1,2,3,4,5,116824,116854,50,0.19
1,2,3,8,5,116824,116854,200,0.08
1,2,3,9,5,116824,116854,100,0.96
1,2,3,10,5,116824,116854,100,0.1
1,2,3,11,5,116824,116854,700,1.53
1,2,3,1,5,116854,116884,100,0.59
1,2,3,3,5,116854,116884,400,1.53
1,2,3,5,5,116854,116884,400,1.72
1,2,3,9,5,116854,116884,100,0.39
1,2,3,10,5,116854,116884,75,0.1
1,2,3,1,5,116884,116914,100,0.3
1,2,3,11,5,116884,116914,100,0.16
1,2,3,1,5,116914,116944,100,0.54
1,2,3,3,5,116914,116944,100,0.02
1,2,3,5,5,116914,116944,300,1.72
1,2,3,8,5,116914,116944,200,0.08
1,2,3,9,5,116914,116944,100,0.39
1,2,3,12,5,116914,116944,100,0.96
1,2,3,1,5,116944,116974,50,0.38
1,2,3,4,5,116944,116974,50,0.19
1,2,3,6,5,116944,116974,5,0.03
1,2,3,8,5,116944,116974,100,0.78
1,2,3,9,5,116944,116974,100,0.39
1,2,3,12,5,116944,116974,100,1.34
1,2,3,4,5,116974,117004,50,0.19
1,2,3,5,5,116974,117004,300,1.72
1,2,3,7,5,116974,117004,200,0.98
1,2,3,9,5,116974,117004,100,0.96
1,2,3,11,5,116974,117004,100,0.16
1,2,3,3,5,117004,117034,400,1.53
1,2,3,4,5,117004,117034,50,0.19
1,2,3,6,5,117004,117034,5,0.03
1,2,3,7,5,117004,117034,200,0.98
1,2,3,8,5,117004,117034,100,0.78
1,2,3,9,5,117004,117034,100,0.39
1,2,3,10,5,117004,117034,100,0.1
1,2,3,11,5,117004,117034,700,1.53
1,2,3,3,5,117034,117064,100,0.06
1,2,3,6,5,117034,117064,30,0.05
1,2,3,7,5,117034,117064,200,0.98
1,2,3,8,5,117034,117064,100,0.39
1,2,3,9,5,117034,117064,100,0.96
1,2,3,10,5,117034,117064,100,0.1
1,2,3,11,5,117034,117064,700,0.19
1,2,3,12,5,117034,117064,100,0.96
1,2,3,1,5,117064,117094,100,0.2
1,2,3,3,5,117064,117094,400,1.53
1,2,3,4,5,117064,117094,50,0.19
1,2,3,5,5,117064,117094,300,1.72
1,2,3,10,5,117064,117094,75,0.1
1,2,3,11,5,117064,117094,700,0.75
1,2,3,12,5,117064,117094,100,0.96
1,2,3,1,5,117094,117124,50,0.15
1,2,3,3,5,117094,117124,300,1.15
1,2,3,7,5,117094,117124,200,0.98
1,2,3,9,5,117094,117124,100,0.96
1,2,3,10,5,117094,117124,100,0.1
1,2,3,11,5,117094,117124,700,0.75
1,2,3,1,5,117124,117154,100,0.82
1,2,3,3,5,117124,117154,600,1.57
1,2,3,6,5,117124,117154,30,0.05
1,2,3,7,5,117124,117154,200,0.98
1,2,3,9,5,117124,117154,100,0.96
1,2,3,11,5,117124,117154,300,0.96
1,2,3,3,5,117154,117184,100,0.19
1,2,3,10,5,117154,117184,75,0.1
1,2,3,11,5,117154,117184,300,0.96
1,2,3,12,5,117154,117184,100,0.96
1,2,3,7,5,117184,117214,200,0.98
1,2,3,9,5,117184,117214,100,0.39
1,2,3,10,5,117184,117214,75,0.1
1,2,3,11,5,117214,117244,700,1.53
1,2,3,3,5,117244,117274,100,0.19
1,2,3,10,5,117244,117274,100,0.1
1,2,3,12,5,117244,117274,100,1.34
1,2,3,1,5,117274,117304,50,0.35
1,2,3,3,5,117274,117304,100,0.02
1,2,3,7,5,117274,117304,200,0.98
1,2,3,8,5,117274,117304,100,0.1
1,2,3,11,5,117274,117304,700,1.53
1,2,3,1,5,117304,117334,100,0.72
1,2,3,3,5,117304,117334,100,0.05
1,2,3,7,5,117304,117334,200,0.98
1,2,3,8,5,117304,117334,100,0.1
1,2,3,9,5,117304,117334,100,0.39
1,2,3,10,5,117304,117334,100,0.1
1,2,3,12,5,117304,117334,100,1.34
1,2,3,1,5,117334,117364,50,0.38
1,2,3,4,5,117334,117364,50,0.19
1,2,3,5,5,117334,117364,300,1.72
1,2,3,3,5,117364,117394,100,0.02
1,2,3,4,5,117364,117394,50,0.19
1,2,3,5,5,117364,117394,400,1.72
1,2,3,6,5,117364,117394,0,0
1,2,3,7,5,117364,117394,200,0.98
1,2,3,8,5,117364,117394,100,0.39
1,2,3,9,5,117364,117394,100,0.96
1,2,3,10,5,117364,117394,75,0.1
1,2,3,5,5,117394,117424,400,1.72
1,2,3,6,5,117394,117424,5,0.03
1,2,3,7,5,117394,117424,200,0.98
1,2,3,11,5,117394,117424,400,0.19
1,2,3,1,5,117424,117454,100,0.49
1,2,3,7,5,117424,117454,200,0.98
1,2,3,9,5,117424,117454,100,0.39
1,2,3,11,5,117424,117454,100,0.37
1,2,3,3,5,117454,117484,100,0.19
1,2,3,4,5,117454,117484,50,0.19
1,2,3,5,5,117454,117484,400,1.72
1,2,3,6,5,117454,117484,10,0.05
1,2,3,9,5,117454,117484,100,0.96
1,2,3,11,5,117454,117484,700,0.75
1,2,3,5,5,117484,117514,300,1.72
1,2,3,6,5,117484,117514,30,0.05
1,2,3,7,5,117484,117514,200,0.98
1,2,3,10,5,117484,117514,75,0.1
1,2,3,12,5,117484,117514,100,0.96
1,2,3,4,5,117514,117544,50,0.19
1,2,3,5,5,117514,117544,400,1.72
1,2,3,6,5,117514,117544,5,0.03
1,2,3,7,5,117514,117544,200,0.98
1,2,3,8,5,117514,117544,100,0.78
1,2,3,10,5,117514,117544,100,0.1
1,2,3,12,5,117514,117544,100,0.39
1,2,3,1,5,117544,117574,50,1.07
1,2,3,3,5,117544,117574,100,0.19
1,2,3,4,5,117544,117574,50,0.19
1,2,3,5,5,117544,117574,300,1.72
1,2,3,6,5,117544,117574,10,0.05
1,2,3,7,5,117544,117574,200,0.98
1,2,3,9,5,117544,117574,100,0.39
1,2,3,3,5,117574,117604,400,0.77
1,2,3,4,5,117574,117604,50,0.19
1,2,3,5,5,117574,117604,300,1.72
1,2,3,6,5,117574,117604,10,0.05
1,2,3,7,5,117574,117604,200,0.98
1,2,3,10,5,117574,117604,100,0.1
1,2,3,11,5,117574,117604,300,0.21
1,2,3,1,5,117604,117634,100,0.25
1,2,3,3,5,117604,117634,100,0.05
1,2,3,4,5,117604,117634,50,0.19
1,2,3,5,5,117604,117634,400,1.72
1,2,3,9,5,117604,117634,100,0.96
1,2,3,11,5,117604,117634,700,1.53
1,2,3,1,5,117634,117664,100,0.44
1,2,3,7,5,117634,117664,200,0.98
1,2,3,8,5,117634,117664,100,0.39
1,2,3,11,5,117634,117664,400,0.19
1,2,3,1,5,117664,117694,200,0.39
1,2,3,3,5,117664,117694,100,0.2
1,2,3,5,5,117664,117694,300,1.72
1,2,3,6,5,117664,117694,5,0.03
1,2,3,7,5,117664,117694,200,0.98
1,2,3,8,5,117664,117694,100,0.59
1,2,3,9,5,117664,117694,100,0.96
1,2,3,1,5,117694,117724,50,0.77
1,2,3,4,5,117694,117724,50,0.19
1,2,3,5,5,117694,117724,400,1.72
1,2,3,12,5,117694,117724,100,0.96
1,2,3,1,5,117724,117754,50,0.2
1,2,3,3,5,117724,117754,100,0.39
1,2,3,6,5,117724,117754,10,0.05
1,2,3,8,5,117724,117754,200,0.79
1,2,3,10,5,117724,117754,75,0.1
1,2,3,12,5,117724,117754,100,1.34
1,2,3,1,5,117754,117784,100,0.35
1,2,3,3,5,117754,117784,300,1.15
1,2,3,6,5,117754,117784,10,0.05
1,2,3,8,5,117754,117784,100,0.39
1,2,3,10,5,117754,117784,75,0.1
1,2,3,12,5,117754,117784,100,0.96
1,2,3,1,5,117784,117814,50,0.79
1,2,3,3,5,117784,117814,100,0.19
1,2,3,4,5,117784,117814,50,0.19
1,2,3,5,5,117784,117814,400,1.72
1,2,3,6,5,117784,117814,5,0.03
1,2,3,7,5,117784,117814,200,0.98
1,2,3,1,5,117814,117844,100,0.1
1,2,3,4,5,117814,117844,50,0.19
1,2,3,7,5,117814,117844,200,0.98
1,2,3,8,5,117814,117844,200,0.59
1,2,3,10,5,117814,117844,75,0.1
1,2,3,11,5,117814,117844,700,0.19
1,2,3,1,5,117844,117874,100,0.68
1,2,3,3,5,117844,117874,100,0.06
1,2,3,5,5,117844,117874,400,1.72
1,2,3,6,5,117844,117874,0,0
1,2,3,8,5,117844,117874,100,0.39
1,2,3,9,5,117844,117874,100,0.39
1,2,3,12,5,117844,117874,100,0.96
1,2,3,4,5,117874,117904,50,0.19
1,2,3,5,5,117874,117904,400,1.72
1,2,3,6,5,117874,117904,30,0.05
1,2,3,7,5,117874,117904,200,0.98
1,2,3,10,5,117874,117904,75,0.1
1,2,3,11,5,117874,117904,400,0.21
1,2,3,12,5,117874,117904,100,1.34
1,2,3,3,5,117904,117934,100,0.4
1,2,3,8,5,117904,117934,200,0.08
1,2,3,7,5,117934,117964,200,0.98
1,2,3,10,5,117934,117964,100,0.1
1,2,3,1,5,117964,117994,50,0.38
1,2,3,4,5,117964,117994,50,0.19
1,2,3,6,5,117964,117994,0,0
1,2,3,9,5,117964,117994,100,0.96
1,2,3,11,5,117964,117994,700,1.55
1,2,3,1,5,117994,118024,100,0.82
1,2,3,5,5,117994,118024,400,1.72
1,2,3,6,5,117994,118024,30,0.05
1,2,3,7,5,117994,118024,200,0.98
1,2,3,8,5,117994,118024,100,0.78
1,2,3,9,5,117994,118024,100,0.39
1,2,3,12,5,117994,118024,100,1.34
1,2,3,1,5,118024,118054,50,1.07
1,2,3,4,5,118024,118054,50,0.19
1,2,3,5,5,118024,118054,300,1.72
1,2,3,7,5,118024,118054,200,0.98
1,2,3,8,5,118024,118054,100,0.39
1,2,3,9,5,118024,118054,100,0.39
